"BusinessYear","StateCode","IssuerId","SourceName","VersionNum","ImportDate","IssuerId2","TIN","ProductId","StandardComponentId","EnrolleeContractRateDeterminationRule","TwoParentFamilyMaxDependentsRule","SingleParentFamilyMaxDependentsRule","DependentMaximumAgRule","ChildrenOnlyContractMaxChildrenRule","DomesticPartnerAsSpouseIndicator","SameSexPartnerAsSpouseIndicator","AgeDeterminationRule","MinimumTobaccoFreeMonthsRule","CohabitationRule","RowNumber","MarketCoverage","DentalOnlyPlan"
"2016","LA","97176","HIOS","6","2015-08-26 09:56:12","97176","23-7384555","97176LA039","97176LA0390001","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","No","No","Age on effective date","Not Applicable","Spouse,No;Grandson or Granddaughter,No;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No","12","Individual","Yes"
"2016","LA","97176","HIOS","6","2015-08-26 09:56:12","97176","23-7384555","97176LA039","97176LA0390002","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","No","No","Age on effective date","Not Applicable","Spouse,No;Grandson or Granddaughter,No;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No","12","Individual","Yes"
"2016","LA","97176","HIOS","6","2015-08-26 09:56:12","97176","23-7384555","97176LA039","97176LA0390003","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","No","No","Age on effective date","Not Applicable","Spouse,No;Grandson or Granddaughter,No;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No","12","Individual","Yes"
"2016","LA","97176","HIOS","6","2015-08-26 09:56:12","97176","23-7384555","97176LA040","97176LA0400001","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","No","No","Age on effective date","Not Applicable","Spouse,No;Grandson or Granddaughter,No;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No","13","SHOP (Small Group)","Yes"
"2016","LA","97176","HIOS","6","2015-08-26 09:56:12","97176","23-7384555","97176LA040","97176LA0400002","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","No","No","Age on effective date","Not Applicable","Spouse,No;Grandson or Granddaughter,No;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No","13","SHOP (Small Group)","Yes"
"2016","LA","97176","HIOS","6","2015-08-26 09:56:12","97176","23-7384555","97176LA040","97176LA0400003","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","No","No","Age on effective date","Not Applicable","Spouse,No;Grandson or Granddaughter,No;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No","13","SHOP (Small Group)","Yes"
"2016","MO","16049","HIOS","7","2015-10-18 12:35:12","16049","35-1665915","16049MO003","16049MO0030001","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","No","No","Age on effective date","6","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Child,No;Court Appointed Guardian,No","10","Individual","No"
"2016","MO","16049","HIOS","7","2015-10-18 12:35:12","16049","35-1665915","16049MO003","16049MO0030002","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","No","No","Age on effective date","6","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Child,No;Court Appointed Guardian,No","10","Individual","No"
"2016","MO","16049","HIOS","7","2015-10-18 12:35:12","16049","35-1665915","16049MO003","16049MO0030003","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","No","No","Age on effective date","6","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Child,No;Court Appointed Guardian,No","10","Individual","No"
"2016","MO","16049","HIOS","7","2015-10-18 12:35:12","16049","35-1665915","16049MO003","16049MO0030004","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","No","No","Age on effective date","6","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Child,No;Court Appointed Guardian,No","10","Individual","No"
"2016","MO","16049","HIOS","7","2015-10-18 12:35:12","16049","35-1665915","16049MO003","16049MO0030005","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","No","No","Age on effective date","6","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Child,No;Court Appointed Guardian,No","10","Individual","No"
"2016","MO","16049","HIOS","7","2015-10-18 12:35:12","16049","35-1665915","16049MO003","16049MO0030006","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","No","No","Age on effective date","6","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Child,No;Court Appointed Guardian,No","10","Individual","No"
"2016","MO","16049","HIOS","7","2015-10-18 12:35:12","16049","35-1665915","16049MO003","16049MO0030007","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","No","No","Age on effective date","6","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Child,No;Court Appointed Guardian,No","10","Individual","No"
"2016","MO","16049","HIOS","7","2015-10-18 12:35:12","16049","35-1665915","16049MO003","16049MO0030008","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","No","No","Age on effective date","6","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Child,No;Court Appointed Guardian,No","10","Individual","No"
"2016","MO","28214","HIOS","2","2015-07-10 02:19:03","28214","44-0308260","28214MO001","28214MO0010001","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Foster Child,No;Ward,Yes;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,No","10","SHOP (Small Group)","Yes"
"2016","MO","28214","HIOS","2","2015-07-10 02:19:03","28214","44-0308260","28214MO001","28214MO0010002","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Foster Child,No;Ward,Yes;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,No","10","SHOP (Small Group)","Yes"
"2016","MO","28214","HIOS","2","2015-07-10 02:19:03","28214","44-0308260","28214MO001","28214MO0010003","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Foster Child,No;Ward,Yes;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,No","10","SHOP (Small Group)","Yes"
"2016","MO","28214","HIOS","2","2015-07-10 02:19:03","28214","44-0308260","28214MO001","28214MO0010004","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Foster Child,No;Ward,Yes;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,No","10","SHOP (Small Group)","Yes"
"2016","MO","28214","HIOS","2","2015-07-10 02:19:03","28214","44-0308260","28214MO001","28214MO0010005","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Foster Child,No;Ward,Yes;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,No","10","SHOP (Small Group)","Yes"
"2016","MO","28214","HIOS","2","2015-07-10 02:19:03","28214","44-0308260","28214MO001","28214MO0010006","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Foster Child,No;Ward,Yes;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,No","10","SHOP (Small Group)","Yes"
"2016","MO","29416","HIOS","3","2015-08-27 11:14:25","29416","95-6042390","29416MO001","29416MO0010011","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,Yes;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,Yes;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Ex-Spouse,No;Life Partner,Yes","10","SHOP (Small Group)","Yes"
"2016","MO","29416","HIOS","3","2015-08-27 11:14:25","29416","95-6042390","29416MO001","29416MO0010012","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,Yes;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,Yes;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Ex-Spouse,No;Life Partner,Yes","10","SHOP (Small Group)","Yes"
"2016","MO","29416","HIOS","3","2015-08-27 11:14:25","29416","95-6042390","29416MO002","29416MO0020003","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,Yes;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,Yes;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Ex-Spouse,No;Life Partner,Yes","10","Individual","Yes"
"2016","MO","29416","HIOS","3","2015-08-27 11:14:25","29416","95-6042390","29416MO002","29416MO0020004","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,Yes;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,Yes;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Ex-Spouse,No;Life Partner,Yes","10","Individual","Yes"
"2016","MO","29416","HIOS","3","2015-08-27 11:14:25","29416","95-6042390","29416MO002","29416MO0020005","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,Yes;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,Yes;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Ex-Spouse,No;Life Partner,Yes","10","Individual","Yes"
"2016","MO","29416","HIOS","3","2015-08-27 11:14:25","29416","95-6042390","29416MO002","29416MO0020006","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,Yes;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,Yes;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Ex-Spouse,No;Life Partner,Yes","10","Individual","Yes"
"2016","MO","30494","HIOS","2","2015-08-25 05:06:23","30494","23-1661402","30494MO001","30494MO0010001","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Sponsored Dependent,No;Life Partner,No","10","SHOP (Small Group)","Yes"
"2016","MO","30494","HIOS","2","2015-08-25 05:06:23","30494","23-1661402","30494MO001","30494MO0010002","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Sponsored Dependent,No;Life Partner,No","10","SHOP (Small Group)","Yes"
"2016","MO","30494","HIOS","2","2015-08-25 05:06:23","30494","23-1661402","30494MO001","30494MO0010003","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Sponsored Dependent,No;Life Partner,No","10","SHOP (Small Group)","Yes"
"2016","MO","30494","HIOS","2","2015-08-25 05:06:23","30494","23-1661402","30494MO001","30494MO0010004","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Sponsored Dependent,No;Life Partner,No","10","SHOP (Small Group)","Yes"
"2016","MO","30494","HIOS","2","2015-08-25 05:06:23","30494","23-1661402","30494MO001","30494MO0010005","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Sponsored Dependent,No;Life Partner,No","10","SHOP (Small Group)","Yes"
"2016","MO","30494","HIOS","2","2015-08-25 05:06:23","30494","23-1661402","30494MO001","30494MO0010006","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Sponsored Dependent,No;Life Partner,No","10","SHOP (Small Group)","Yes"
"2016","MO","30494","HIOS","2","2015-08-25 05:06:23","30494","23-1661402","30494MO002","30494MO0020001","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Sponsored Dependent,No;Life Partner,No","10","SHOP (Small Group)","Yes"
